p9,R0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.1,1.3000324,0.175976819,0.174254245,0.173199811,0.172462578,0.171691032,0.170548483,0.168721072,0.16593549,0.162641435,0.159315255,0.155850417,0.152182463,0.148285127,0.144164563,0.139847938,0.135372908,0.130786747
0.15,1.3595544,0.155534585,0.154217625,0.153356584,0.152564093,0.151502357,0.149884307,0.147484035,0.144150213,0.140541218,0.137302862,0.134392811,0.131783494,0.129463546,0.127419655,0.125613316,0.123971474,0.122390944
0.2,1.4405024,0.113114086,0.113781306,0.114600935,0.115145221,0.115114446,0.114334134,0.112750938,0.110429183,0.108230747,0.10688442,0.106287727,0.106265148,0.106612741,0.10711213,0.107544722,0.107708859,0.107442814
0.25,1.53565,0.090587016,0.093051437,0.095192074,0.096695652,0.097468781,0.097568877,0.097138206,0.096358738,0.096074682,0.096803286,0.098185633,0.099823733,0.101381005,0.102613201,0.103369707,0.10358444,0.103259586
0.3,1.6400364,0.074975209,0.078876803,0.082180652,0.084740907,0.086617929,0.087956756,0.088919456,0.089659565,0.090863246,0.09283522,0.095077237,0.097132212,0.098717899,0.099734234,0.100195325,0.100151849,0.099654643
0.35,1.7509664,0.066225059,0.071505661,0.076064179,0.079937573,0.083253288,0.086089943,0.088476454,0.090422578,0.092462506,0.094794921,0.096957895,0.09864151,0.099743307,0.100289838,0.100347658,0.099999811,0.099365745
0.4,1.8680104,0.063266596,0.070241763,0.076257223,0.081365238,0.085687905,0.089330122,0.092373777,0.094872096,0.097331867,0.099886512,0.1020802,0.103664218,0.104581265,0.104844787,0.104510397,0.103712105,0.10263379
0.45,1.9930044,0.059935093,0.06914578,0.077694601,0.085447798,0.092136086,0.097586266,0.101799467,0.104859917,0.107320149,0.109284974,0.110405661,0.110808353,0.11074315,0.110208136,0.109205774,0.107905478,0.106542167
0.5,2.13005,0.06033034,0.070850752,0.079992144,0.08789531,0.094510939,0.099736105,0.103626365,0.106370248,0.108580108,0.110407944,0.111473162,0.111665219,0.111126621,0.110122104,0.108871634,0.107412207,0.105673727
0.55,2.2855144,0.058971003,0.071866015,0.083312059,0.093076451,0.100956535,0.106867596,0.110857852,0.113235505,0.114703825,0.115438465,0.115236542,0.114147807,0.112363764,0.110233084,0.108102344,0.106001245,0.103759609
0.6,2.4680304,0.061374449,0.076555788,0.08991101,0.100808755,0.108891124,0.114571173,0.118205832,0.119939644,0.120329489,0.11973492,0.118204687,0.115930957,0.113149782,0.110093471,0.106960812,0.103875139,0.100796452
0.65,2.6884964,0.062892438,0.080509892,0.095167196,0.106554772,0.114899926,0.120525974,0.123639515,0.124703754,0.12441615,0.122834578,0.119989181,0.116476818,0.112881851,0.10933372,0.105691402,0.101853252,0.097816922
0.7,2.9600764,0.066832945,0.087868887,0.105313608,0.118615055,0.127095907,0.131048462,0.131706529,0.130052693,0.127125849,0.123492403,0.119448697,0.115254295,0.110946563,0.106507535,0.101842506,0.09684596,0.091516423
0.75,3.2982,0.073640938,0.098660124,0.117718842,0.130380684,0.137813841,0.140628456,0.139679745,0.136250882,0.131276973,0.125138905,0.118493638,0.112081548,0.106059719,0.100199858,0.094227617,0.088080759,0.081829567
0.8,3.7205624,0.079874089,0.109016267,0.130099801,0.142020613,0.146513833,0.145982559,0.141801295,0.135067211,0.126995712,0.118431223,0.110085623,0.102472694,0.095337708,0.088239632,0.081057362,0.073896588,0.066928959
0.85,4.2471244,0.086695197,0.119367391,0.140177135,0.149911024,0.151336587,0.146206687,0.137562388,0.127367802,0.116873978,0.106700533,0.097349301,0.088843705,0.080684034,0.072631482,0.064786365,0.057296915,0.050357798
0.9,4.9001124,0.096794156,0.132379401,0.153075193,0.159802582,0.156430607,0.146969139,0.134378892,0.120580375,0.106962076,0.094362345,0.08350895,0.074094964,0.06526743,0.056894008,0.049113552,0.042039256,0.035795043
