p9,R0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.1,1.3000324,0.211139577,0.210081193,0.209507539,0.209111658,0.208598172,0.207689343,0.206130772,0.203703647,0.201053743,0.198414295,0.195686449,0.19280091,0.189721378,0.186435564,0.18294776,0.17927219,0.175431282
0.15,1.3595544,0.180051848,0.180045573,0.180413529,0.180801239,0.180912555,0.180505523,0.179393531,0.177459158,0.175480998,0.173881361,0.172602187,0.171595682,0.170822322,0.170241754,0.16979269,0.169388683,0.16892173
0.2,1.4405024,0.129109964,0.132111861,0.135223063,0.13803014,0.140258794,0.141755832,0.142479682,0.142494036,0.142713502,0.143656847,0.145202753,0.147166842,0.149341282,0.151509452,0.153462513,0.15501257,0.156015159
0.25,1.53565,0.102593925,0.108302154,0.113620002,0.118237381,0.122068987,0.125169522,0.127666656,0.129716486,0.132179535,0.135397962,0.139017631,0.1426618,0.146019985,0.148873932,0.151096257,0.152639599,0.153519559
0.3,1.6400364,0.08580474,0.094012171,0.101492694,0.108092441,0.113858356,0.118910319,0.123379293,0.127385854,0.13162204,0.136250316,0.140802861,0.144869686,0.148216668,0.150781828,0.152603913,0.153751693,0.154291458
0.35,1.7509664,0.076543251,0.087131843,0.096796076,0.105555215,0.113496202,0.120644187,0.126975795,0.132458442,0.137632597,0.142593379,0.146951209,0.150482027,0.15315272,0.155035566,0.156226051,0.156828288,0.15697533
0.4,1.8680104,0.074030131,0.087344298,0.099334293,0.109991574,0.119378753,0.127573167,0.134661231,0.140708545,0.146257276,0.151366099,0.155653007,0.158936768,0.161208091,0.162521434,0.162978046,0.162754174,0.162068812
0.45,1.9930044,0.071223359,0.087987989,0.103707876,0.118089588,0.130642129,0.141064638,0.149385282,0.155804454,0.161033311,0.165200724,0.168035269,0.169674468,0.170408296,0.17034662,0.169595701,0.168371768,0.16692116
0.5,2.13005,0.073204198,0.092453034,0.109561025,0.124582529,0.137397344,0.147890697,0.156160301,0.162449133,0.167433463,0.171261698,0.173712259,0.174807433,0.174785365,0.173987039,0.172700689,0.171022301,0.168911974
0.55,2.2855144,0.073954512,0.097404686,0.118422179,0.136483376,0.151246686,0.162653994,0.170821841,0.176246203,0.179879744,0.181968633,0.18241771,0.181414905,0.179326875,0.176619365,0.173723814,0.170764668,0.167598584
0.6,2.4680304,0.079011824,0.106608078,0.131124672,0.15138739,0.166781731,0.178008785,0.185684873,0.19007607,0.191958535,0.191917343,0.190211542,0.187188372,0.183307999,0.178962014,0.174418932,0.169849423,0.165207883
0.65,2.6884964,0.083295029,0.114760182,0.141210163,0.162125404,0.177845223,0.188803877,0.195325609,0.198253491,0.198674017,0.196797288,0.192915775,0.187923563,0.182642333,0.177357066,0.171905514,0.166065859,0.159770092
0.7,2.9600764,0.091711032,0.129360038,0.160898034,0.185331388,0.201476022,0.209825099,0.212499665,0.211169957,0.207363401,0.202005926,0.195771614,0.189202823,0.182462715,0.175496954,0.16811276,0.16013693,0.151574926
0.75,3.2982,0.103473518,0.147521366,0.181435828,0.204506334,0.218646803,0.224882154,0.224648596,0.220095055,0.212712963,0.203246478,0.192888341,0.182809247,0.173321291,0.164047217,0.154504205,0.144614902,0.134509231
0.8,3.7205624,0.116723623,0.168587034,0.206590158,0.228843533,0.238296466,0.23901567,0.23338385,0.223213406,0.210410934,0.196579761,0.183043792,0.170641308,0.159009905,0.147399982,0.135593111,0.123756454,0.112198472
0.85,4.2471244,0.131653895,0.190414953,0.228963939,0.248319895,0.252729416,0.245328146,0.231609549,0.21496657,0.197537685,0.180557895,0.164920805,0.150677448,0.136991667,0.123425741,0.110170228,0.097500596,0.085748711
0.9,4.9001124,0.149274794,0.214161365,0.252791564,0.266123979,0.261643935,0.246605761,0.226051883,0.203247276,0.180534617,0.159452699,0.141275674,0.12545428,0.110606259,0.096481458,0.083311891,0.071322171,0.060726888
